# format_version: 2
# timestamp: 1783114766.3645787
# geometry_path: tests\data\geometry.yaml
# geometry_hash: bb9c0819498f021c9694f05d82376d7b2343c7fd2f525dba61faf9ead685ebd8
# sweep_path: tests\data\sweep.yaml
# sweep_hash: 0f8f709c8b309b4c0ffaa90c43e15288b39b937cec97088379444cceaffbb1a9
#
step_index,solver_converged,solver_max_residual,solver_nfev,camber_deg,caster_deg,kpi_deg,scrub_radius_mm,mechanical_trail_mm,roadwheel_angle_deg,svic_x_mm,svic_z_mm,svsa_length_mm,fvic_y_mm,fvic_z_mm,fvsa_length_mm,LOWER_WISHBONE_INBOARD_FRONT_x,LOWER_WISHBONE_INBOARD_FRONT_y,LOWER_WISHBONE_INBOARD_FRONT_z,LOWER_WISHBONE_INBOARD_REAR_x,LOWER_WISHBONE_INBOARD_REAR_y,LOWER_WISHBONE_INBOARD_REAR_z,LOWER_WISHBONE_OUTBOARD_x,LOWER_WISHBONE_OUTBOARD_y,LOWER_WISHBONE_OUTBOARD_z,UPPER_WISHBONE_INBOARD_FRONT_x,UPPER_WISHBONE_INBOARD_FRONT_y,UPPER_WISHBONE_INBOARD_FRONT_z,UPPER_WISHBONE_INBOARD_REAR_x,UPPER_WISHBONE_INBOARD_REAR_y,UPPER_WISHBONE_INBOARD_REAR_z,UPPER_WISHBONE_OUTBOARD_x,UPPER_WISHBONE_OUTBOARD_y,UPPER_WISHBONE_OUTBOARD_z,TRACKROD_INBOARD_x,TRACKROD_INBOARD_y,TRACKROD_INBOARD_z,TRACKROD_OUTBOARD_x,TRACKROD_OUTBOARD_y,TRACKROD_OUTBOARD_z,AXLE_INBOARD_x,AXLE_INBOARD_y,AXLE_INBOARD_z,AXLE_OUTBOARD_x,AXLE_OUTBOARD_y,AXLE_OUTBOARD_z,AXLE_MIDPOINT_x,AXLE_MIDPOINT_y,AXLE_MIDPOINT_z,WHEEL_CENTER_x,WHEEL_CENTER_y,WHEEL_CENTER_z,WHEEL_INBOARD_x,WHEEL_INBOARD_y,WHEEL_INBOARD_z,WHEEL_OUTBOARD_x,WHEEL_OUTBOARD_y,WHEEL_OUTBOARD_z,CONTACT_PATCH_CENTER_x,CONTACT_PATCH_CENTER_y,CONTACT_PATCH_CENTER_z
77,True,3.26777410464274e-07,64,-0.6182524224605213,24.259058351995154,12.409635731850377,-1.140580703583448,97.43120794867652,-1.0365052330958973,-1133.4514799708843,270.0885820492461,-1103.7664735488593,-6761.0197602858,146.4154318935835,7444.982730604889,-73.83,198.32,363.68,-201.23,193.36,350.42,-5.356467970748971,650.7797823536289,385.1427575652609,-5.28,191.01,535.74,-213.66,185.61,481.39,-75.57128525646559,616.4962882754469,540.9480890545219,-176.80999922185694,195.27000006548238,453.9400000330654,-117.01052476264702,591.7434981518389,487.4854755405751,-29.383444123578585,666.9018872690278,470.3122825967419,-30.324053893310484,718.8910997264101,470.87329606728605,-29.853749008444534,692.8964934977189,470.592789332014,-29.636695090395367,680.8995287379528,470.4633305747499,-28.028637259365006,592.019248188641,469.5042270935271,-31.24475292142573,769.7798092872646,471.42243405597264,-29.685006422025037,683.5697838905331,222.92933746270202
78,True,8.865999779589022e-07,37,-0.6401460895495946,24.462210753536052,12.456721396004772,-1.2103429350672388,98.46244349519638,-1.0440408432548367,-1134.3009518227727,274.6155375528116,-1103.9078012824145,-6658.276473105336,89.11105979405423,7343.048832753035,-73.83,198.32,363.68,-201.23,193.36,350.42,-5.759059896523791,650.6375122786242,389.0639548913337,-5.28,191.01,535.74,-213.66,185.61,481.39,-76.51955070588565,616.2780341193671,544.6054571420967,-176.81000158582953,195.26999981614588,453.93999978927695,-117.76772846124081,591.5452972934844,490.98604075068357,-30.087674079388876,666.7193984025392,474.1554192164252,-31.035117548493186,718.7082684973852,474.7362971977438,-30.561395813941033,692.7138334499623,474.4458582070845,-30.34276495846235,680.7169476041485,474.31181553949983,-28.723024293890205,591.8372521460234,473.31875187060785,-31.962505623034495,769.5966430622735,475.3048792083918,-30.39315054035809,683.4817452488113,226.7788607681458
79,True,3.291170571628754e-07,63,-0.6620495647812208,24.665733617397482,12.50369979014197,-1.2810258522060236,99.49774987455032,-1.0506638845398735,-1135.1425633229728,279.1447364882687,-1104.043072672143,-6558.534578406993,33.397036315223204,7244.579311277933,-73.83,198.32,363.68,-201.23,193.36,350.42,-6.160407449466518,650.4605719627737,392.9862890151693,-5.28,191.01,535.74,-213.66,185.61,481.39,-77.46667386850805,616.0263051680905,548.2617780688869,-176.80999939686075,195.27000007949636,453.9399999735059,-118.5235101098246,591.3144535917697,494.4861067861908,-30.790342919323543,666.5026124049782,477.9985532016138,-31.74379183896001,718.4911469922849,478.5993045817071,-31.26706737914178,692.4968796986316,478.29892889166047,-31.0470507152408,680.500071368972,478.16030026483014,-29.417043191592448,591.6209497133794,477.13326121824167,-32.67705823888915,769.3791930245646,479.1873393114186,-31.099490650829893,683.3594541308395,230.62842045369493
80,True,3.2727599830195686e-07,62,-0.6839566058014196,24.869624200110525,12.550559197760629,-1.3526376367715651,100.53717767141494,-1.056380108552563,-1135.9764395025531,283.6763323926009,-1104.1723971180331,-6461.63191513999,-20.80730655447067,7149.3939858706135,-73.83,198.32,363.68,-201.23,193.36,350.42,-6.560529008965972,650.2488994140384,396.9097662432889,-5.28,191.01,535.74,-213.66,185.61,481.39,-78.41265913166082,615.7410765190609,551.9170609371457,-176.80999939062096,195.27000007855708,453.9400004389745,-119.27787822054704,591.050928058994,497.9856909164519,-31.491469576721883,666.2514922105121,481.8416864487584,-32.45010092403803,718.2396980006162,482.4623144627279,-31.970785250379958,692.2455951055641,482.1520004557432,-31.749572695891253,680.2488626407737,482.00878512198443,-30.110705341095233,591.3703030752476,480.94776516429795,-33.38844005068727,769.1274222062998,483.0698050796709,-31.804042384520027,683.202846348571,234.47801661861817
81,True,3.1864608729392785e-07,65,-0.705863371584742,25.073887304410864,12.597285603139241,-1.4251880576733207,101.58080107532112,-1.061185244240671,-1136.8026531729727,288.2104806062437,-1104.295862284065,-6367.421372296609,-73.57735504158364,7057.329052455618,-73.83,198.32,363.68,-201.23,193.36,350.42,-6.959415108725238,650.002416567255,400.8343910423643,-5.28,191.01,535.74,-213.66,185.61,481.39,-79.35750487351005,615.4223149593287,555.5713064883616,-176.80999992619599,195.27000002459565,453.94000037682247,-120.03082784163435,590.7546757674077,501.48479603930815,-32.19104525643459,665.9659821694622,485.68481976810807,-33.15403214961766,717.9538663627872,486.32532418490797,-32.67253870302613,691.9599242661247,486.005071976508,-32.4503210680469,679.9632659992311,485.857269989064,-30.80400751142475,591.0852562013328,484.7622695151026,-34.09663462466904,768.8412757971295,486.95227046302534,-32.50679088890781,683.0118500745874,238.32764895583324
82,True,3.6968413292931465e-07,57,-0.7277657422005317,25.278526386871242,12.643865192840718,-1.498686725268805,102.62869095340315,-1.065076297081043,-1137.6212781573502,292.7473393511465,-1104.413552080259,-6275.765153131732,-124.98356991373868,6968.231241447097,-73.83,198.32,363.68,-201.23,193.36,350.42,-7.357061010964846,649.7210383511741,404.76016813237607,-5.28,191.01,535.74,-213.66,185.61,481.39,-80.3012103761399,615.0699792153333,559.2245168253413,-176.8099991058732,195.27000004684393,453.93999972328373,-120.78235627104281,590.4256433880714,504.9834274742835,-32.88906560527704,665.646020071555,489.5279541216292,-33.855578460397076,717.6335902118202,490.18833098980446,-33.37232203283706,691.6398051416876,489.8581425557168,-33.14929075151111,679.6432193539426,489.7057548266898,-31.49694924309107,590.7657464785397,488.57678059245586,-34.801632259931154,768.5206922293456,490.8347290609238,-33.20772607709122,682.7863856048335,242.17731720023855
83,True,3.28603377397485e-07,50,-0.7496587812064597,25.48354402381624,12.690284209392107,-1.5731433849541845,103.68091763695165,-1.0680522069312324,-1138.4323870086062,297.28707045058445,-1104.5255451185828,-6186.5342076819215,-175.09189374975085,6881.95715335052,-73.83,198.32,363.68,-201.23,193.36,350.42,-7.753464961573044,649.4046720438404,408.6871028850384,-5.28,191.01,535.74,-213.66,185.61,481.39,-81.24377541450097,614.6840198082531,562.8766953976252,-176.80999939954035,195.2700000817072,453.9400005634676,-121.53246170281578,590.06376817643,508.481592680828,-33.585529806248225,665.291536819988,493.37109073547674,-34.55473809164316,717.2788006754597,494.0513316410866,-34.070133948945696,691.2851687477239,493.7112111882817,-33.846480673778274,679.2886536503204,493.5542396593182,-32.1895310830365,590.4117044257182,492.39130604933894,-35.50343026452005,768.1656028749226,494.7171732692975,-33.906841890023244,682.5263627401533,246.0270210773344
84,True,6.872413494496723e-07,66,-0.771537419220835,25.688942238570508,12.736528854715981,-1.6485677974835915,104.73755063342519,-1.0701122685228468,-1139.2360497219443,301.8298388632715,-1104.6319158120261,-6099.6076399885915,-223.9641094001549,6798.372582459518,-73.83,198.32,363.68,-201.23,193.36,350.42,-8.148626958572502,649.0532168477395,412.61520078678694,-5.28,191.01,535.74,-213.66,185.61,481.39,-82.18520000063148,614.264378941468,566.5278462541783,-176.8099988983032,195.27000010545393,453.94000079564285,-122.28114308267199,589.6689788343999,511.9793001389586,-34.28043859601822,664.9024554656004,497.2142308984968,-35.25151115370339,716.8894209508079,497.91432284367124,-34.7659748748608,690.8959382082041,497.564276871084,-34.54189140198432,678.8994919302814,497.4027245409662,-32.88175466704156,590.023052721734,496.2058537749008,-36.20202813692708,767.7759311388289,498.59959530703156,-34.60413390991813,682.231682801148,249.87676030199924
85,True,1.0670234992618777e-06,32,-0.7933958547690168,25.894725502911225,12.782584394354572,-1.7249707908276029,105.79867128140884,-1.071255261481597,-1140.0323130020852,306.3758144106057,-1104.732722582005,-6014.873594624714,-271.65832174125626,6717.35332818872,-73.83,198.32,363.68,-201.23,193.36,350.42,-8.542538034995825,648.6665607213471,416.54446796149233,-5.28,191.01,535.74,-213.66,185.61,481.39,-83.1254822271776,613.8109904946774,570.1779717188371,-176.80999988449653,195.27,453.93999819466205,-123.02839374428646,589.2411940290779,515.4765549800354,-34.973785627393084,664.4786881859308,501.05737594540653,-35.94589020922348,716.465363519854,501.7773006862655,-35.45983791830828,690.4720258528923,501.417338315836,-35.23551629687686,678.4756465314656,501.25120939493945,-33.5736152229923,589.5997033665253,500.02043266338995,-36.89741737076142,767.3515896964059,502.48198612648895,-35.29959042008015,681.9022332408947,253.726534381337
86,True,4.1677070254612047e-07,61,-0.815229832546656,26.100896423917447,12.828436399817841,-1.8023624449333737,106.86435162033035,-1.0714778305489667,-1140.8212295213793,310.9251685423589,-1104.8280269155916,-5932.226387935914,-318.22906156751753,6638.782262367215,-73.83,198.32,363.68,-201.23,193.36,350.42,-8.935195546226616,648.2445847454711,420.4749093724858,-5.28,191.01,535.74,-213.66,185.61,481.39,-84.06462127234114,613.3237799405293,573.8270747050341,-176.81000026018214,195.27000002445698,453.940000969301,-123.77421194869697,588.7803271671312,518.9733640594612,-35.66556798822736,664.0201396321063,504.9005269223237,-36.6378693159611,716.0065331801407,505.64026237022387,-36.15171865209423,690.0133364061235,505.27039464627376,-35.92735162999966,678.0170221184579,505.09969423185595,-34.26511420152675,589.1415607136264,503.83504929762165,-37.589589058472576,766.8924835232895,506.36433916609025,-35.993202605787666,681.5379005181784,257.5763429667614
87,True,3.202669631718891e-07,47,-0.837032613553794,26.30745776121196,12.874070158415346,-1.8807536163680068,107.93467062746001,-1.0707810621298497,-1141.60284499008,315.4780789015921,-1104.9178797361228,-5851.566947156304,-363.7276759994758,6562.549694884901,-73.83,198.32,363.68,-201.23,193.36,350.42,-9.326596311952454,647.7871606907399,424.40653188609406,-5.28,191.01,535.74,-213.66,185.61,481.39,-85.00261623763465,612.8026640261293,577.4751597549232,-176.8099996692582,195.27000003596234,453.9400005321035,-124.51859317220244,588.2862781712215,522.4697361302622,-36.35578521567216,663.5267067596751,508.74368549512366,-37.32744901209338,715.5128269747754,509.50320346187465,-36.84161711388277,689.5197668672253,509.12344447849915,-36.61739720777914,677.5235156574411,508.9481790751609,-34.956249697159784,588.6485215492564,507.6497141283491,-38.2785447183985,766.3985097656257,510.2466440219727,-36.68496525395717,681.1385526530022,261.42618553794034
88,True,6.240933316803421e-07,51,-0.8587985393789878,26.51441371256275,12.919470258683965,-1.960155538813444,109.00971157189068,-1.0691625319737625,-1142.3771878845237,320.0347267783206,-1105.0023219930024,-5772.803029089097,-408.2026346995631,6488.553551568094,-73.83,198.32,363.68,-201.23,193.36,350.42,-9.71673169768167,647.2941498214217,428.33934166184554,-5.28,191.01,535.74,-213.66,185.61,481.39,-85.93946494914027,612.247550987636,581.1222293020775,-176.8099998361234,195.27000017311883,453.9400004921971,-125.26153105972676,587.7589403715043,525.9656767093312,-37.04443056255519,662.9982754500337,512.5868529766083,-38.01462036763592,714.984130975075,513.3661201565953,-37.52952546509556,688.9912032125544,512.9764865666018,-37.305645696305646,676.9950131326932,512.796663860604,-35.647018109956676,588.1204716540685,511.46443584182464,-38.96427328265462,765.8695546113179,514.1288918793833,-37.374865891521374,680.7040513529004,265.27606151282845
89,True,4.375904542298961e-07,58,-0.8805201756573389,26.72176411044992,12.964622296423805,-2.040578756826273,110.089545552359,-1.0666255917948448,-1143.144312909632,324.595297714086,-1105.081404192931,-5695.845737640428,-451.6994204578217,6416.695817207806,-73.83,198.32,363.68,-201.23,193.36,350.42,-10.105608281413398,646.7654082053435,432.2733460378344,-5.28,191.01,535.74,-213.66,185.61,481.39,-86.87516805906272,611.6583397902908,584.7682910844704,-176.80999905064078,195.27000001668236,453.94000040667356,-126.00302602473148,587.198195762751,529.4612000096605,-37.73151230541728,662.4347279388488,516.4300313754433,-38.69939471227386,714.4203272191507,517.2290077280114,-38.21545350884557,688.4275275789998,516.8295195517273,-37.992106191274765,676.4313965724706,516.6451487811828,-36.337423309253204,587.5572930332637,515.2792261397868,-39.646789073296326,765.3055001116775,518.0110714225788,-38.06290871670114,680.2342466798536,269.12597041186297
90,True,3.2081445056064695e-07,54,-0.9021917070843657,26.92951581099645,13.009509500355039,-2.122035658181558,111.17426873591846,-1.0631655620374205,-1143.9042161093103,329.15998310243333,-1105.1551441884096,-5620.614937288157,-494.26143395767065,6346.887946278123,-73.83,198.32,363.68,-201.23,193.36,350.42,-10.493207676819978,646.2007756955869,436.20855148712116,-5.28,191.01,535.74,-213.66,185.61,481.39,-87.80972134880533,611.0349210744193,588.4133451740882,-176.80999988690147,195.27000004144617,453.94000048518956,-126.74306610460066,586.6039189950222,532.9563073888627,-38.41701503905629,661.8359288917829,520.2732218863304,-39.38175241503153,713.8212807068012,521.091862112943,-38.89938372704391,687.8286047992921,520.6825419996367,-38.67676215297756,675.8325309063808,520.4936336185777,-37.02745598727762,586.9588504522395,519.0940937988653,-40.3260683186775,764.7062113605222,521.8931734382902,-38.74907192090073,679.7289786016395,272.9759114061762
91,True,4.803690671906224e-07,55,-0.9238058534724107,27.13767113348111,13.05411611643245,-2.2045378454792086,112.26396381522858,-1.0587829529787487,-1144.65692074317,333.72897877027833,-1105.2235704812506,-5547.032954024236,-535.9294813229553,6279.044481773034,-73.83,198.32,363.68,-201.23,193.36,350.42,-10.879527267092364,645.6000867709375,440.14496542199726,-5.28,191.01,535.74,-213.66,185.61,481.39,-88.74312349885851,610.3771759383347,592.0573968717032,-176.81000001540252,195.27000015511535,453.94000064875047,-127.48164681250563,585.9759738933456,536.4510089230492,-39.100938422473924,661.2017390229046,524.1164263307977,-40.06169361299096,713.1868520953201,524.9546785395248,-39.58131601773244,687.1942955591123,524.5355524351612,-39.359613368396644,675.1982767939438,524.3421184185453,-37.71711511196417,586.325004575724,522.9090501355166,-41.00211162482912,764.0715490121636,525.775186701574,-39.43335026191942,679.1880764694755,276.82588379144113
92,True,2.6693641128037594e-06,39,-0.9453546489434806,27.346231003457156,13.09842647843031,-2.288096912560027,113.35871053340526,-1.053479813992049,-1145.402454959098,338.3024857310231,-1105.286711521728,-5475.02588420411,-576.7421008662482,6213.084332466804,-73.83,198.32,363.68,-201.23,193.36,350.42,-11.264568979477929,644.963167240209,444.0825957960017,-5.28,191.01,535.74,-213.66,185.61,481.39,-89.6753738333369,609.6849759242522,595.7004533333755,-176.8100003725395,195.2700002254932,453.94000351076164,-128.21876581991154,585.3142141940967,539.945317663395,-39.783286589642294,660.5320111592772,527.9596468008456,-40.739224312852414,712.5168939989424,528.8174518810747,-40.26125545124735,686.5244525791097,528.3885493409601,-40.04066447350982,674.5284868851684,528.1906033275728,-38.40640211252146,585.6556081374183,526.7241076326699,-41.67492683449818,763.4013656329184,529.6570990224758,-40.11574343736994,678.6113586510043,280.67588686842385
93,True,6.233083466356188e-07,51,-0.9668293962180402,27.555202025134783,13.142422877360458,-2.3727263314146554,114.45861367270264,-1.0472555501463907,-1146.1407968229337,342.88071352383736,-1105.3445629947767,-5404.526696453993,-616.736277945138,6148.933878037135,-73.83,198.32,363.68,-201.23,193.36,350.42,-11.648315016967821,644.2898272818283,448.02145135064404,-5.28,191.01,535.74,-213.66,185.61,481.39,-90.6064681746174,608.958183605542,599.3425168573935,-176.8099994975112,195.27000012933095,453.940001175855,-128.95440876853152,584.6184813810571,543.4392380237691,-40.46404719464604,659.8265825084654,531.8028852126777,-41.414331650024955,711.8112438486271,532.6801761779896,-40.9391894223355,685.8189131785463,532.2415306953336,-40.71990298607095,673.8229986277204,532.0390881443044,-39.09530540118908,584.9504986240727,530.5392795602355,-42.34450057095282,762.6954986313681,533.5388967283733,-40.79623382815696,677.9986251500636,284.52591948593084
94,True,7.413540288325748e-07,44,-0.988222607761389,27.76458658566569,13.18608846713391,-2.4584385133736424,115.56376011736447,-1.0401091032441205,-1146.8719491119516,347.46387466669785,-1105.3971349127985,-5335.470189713768,-655.946845097294,6086.52185751576,-73.83,198.32,363.68,-201.23,193.36,350.42,-12.030761616927869,643.5798708467531,451.9615398924601,-5.28,191.01,535.74,-213.66,185.61,481.39,-91.53640444308618,608.1966516068463,602.9835928605155,-176.8099996123642,195.2700002154529,453.94000053105,-129.68857096856632,583.8886111286138,546.9327803395045,-41.14321829285789,659.085284192761,535.6461434618949,-42.08701273434785,711.0697326120808,536.5428465413805,-41.61511551360287,685.0775084024209,536.0944950016377,-41.397326705632494,673.081643035416,535.8875729366208,-39.78382439108525,584.2095071573768,534.354577582328,-43.01082902017974,761.9537789134553,537.4205682909136,-41.47481419915306,677.3496747518382,288.3759807969475
95,True,1.3898254131878056e-06,43,-1.0095243452635636,27.974385098180164,13.229406659745143,-2.5452457942464544,116.67423497692056,-1.032044822176392,-1147.5959270112196,352.05218865745445,-1105.4444398255248,-5267.793628852752,-694.4067271241886,6025.779966195255,-73.83,198.32,363.68,-201.23,193.36,350.42,-12.411911893173556,642.8330929237317,455.90287083197205,-5.28,191.01,535.74,-213.66,185.61,481.39,-92.46518196853256,607.4002220131547,606.6236904155086,-176.81000052711602,195.2700000568708,453.94000210556743,-130.42124883357235,583.1244242031263,550.4259603489396,-41.82080622783238,658.307939786465,539.489424127042,-42.75727786900104,710.2921835491638,540.4054565375687,-42.289042048416704,684.3000616678144,539.9474403323054,-42.07294303958026,672.3042434728153,539.7360578544228,-40.47195971496163,583.4324573468316,538.1700172509582,-43.67392636419889,761.176029598799,541.3020984578875,-42.151487185694855,676.664287982715,292.22606980293267
96,True,2.8361333829835865e-06,48,-1.0307260480184657,28.184604897448047,13.272358310314091,-2.633162634917591,117.79014956551572,-1.0230592760817492,-1148.3126803531586,356.64588393681163,-1105.4864498153574,-5201.44106752573,-732.147897792847,5966.647235630223,-73.83,198.32,363.68,-201.23,193.36,350.42,-12.79174474665649,642.0492711483593,459.8454531577803,-5.28,191.01,535.74,-213.66,185.61,481.39,-93.39279550949016,606.5687279433228,610.2628110086615,-176.80999664443917,195.27000010560073,453.9400015672048,-131.15242705921912,582.3257334590672,553.918781364725,-42.496794760461995,657.4943548114916,543.3327290756827,-43.425107723041464,709.4784023598153,544.2680002800585,-42.96095124175173,683.4863785856535,543.8003646778706,-42.74673491957027,671.490605687077,543.584542680635,-41.1596995977653,582.6191550500658,541.9856116125098,-44.33377024137525,760.3620563240883,545.1834737487601,-42.82623053780126,675.9422337097214,296.07618518344924
97,True,2.3603516203764745e-06,48,-1.0518156668462437,28.39524659204818,13.314925939673945,-2.722202360809068,118.91159666350073,-1.013159045872733,-1149.022209941308,361.2451954123664,-1105.5231615201003,-5136.356229311294,-769.2002552172337,5909.062777612843,-73.83,198.32,363.68,-201.23,193.36,350.42,-13.170262274646026,641.2281779361177,463.7892980328455,-5.28,191.01,535.74,-213.66,185.61,481.39,-94.31924406161309,605.7019906561599,613.9009650985547,-176.80999860532455,195.27,453.9399971109096,-131.88209983735706,581.4923351898219,557.4112608392197,-43.17119106046948,656.6443319588449,547.1760614145712,-44.090515451418746,708.6281913600711,548.1304699450257,-43.63085325594412,682.636261659458,547.6532656797984,-43.41871112447624,670.6405321390919,547.4330275767577,-41.84704258065544,581.7694030668537,545.8013795099415,-44.99037966829704,759.5116612113301,549.0646756435739,-43.499048421207675,675.1832624082729,299.9263256671322
98,True,3.275984568062995e-07,49,-1.072785407094916,28.60631604972895,13.357089918299353,-2.812379333140348,120.03868258542933,-1.0023386836777881,-1149.7244626154868,365.8503640397669,-1105.5545426079655,-5072.488428686102,-805.5928406588224,5852.9718045309455,-73.83,198.32,363.68,-201.23,193.36,350.42,-13.547447674401889,640.3695697812807,467.73441385413486,-5.28,191.01,535.74,-213.66,185.61,481.39,-95.24452269686599,604.7998222947303,617.5381549494326,-176.8099994044224,195.27000008749863,453.9400004103017,-132.61025554952946,580.6240239713177,560.9034039412436,-43.84398076497801,655.7576559127488,551.0194228939837,-44.75348176747499,707.7413352873465,551.9928602204027,-44.2987312662265,681.7494956000476,551.5061415571931,-44.08885596772412,669.7538076392401,551.2815123936248,-42.53398139935961,580.8829863782755,549.6173328725574,-45.64373053608863,758.6246289002047,552.9456919146921,-44.16992000752131,674.3871252959086,303.77648994221295
99,True,1.2592090858501604e-06,38,-1.0936213823274556,28.817815435799634,13.39883132803313,-2.9037083239446932,121.17151285637846,-0.9906052808389963,-1150.4194117542208,370.4616424335906,-1105.5805657797225,-5009.787719844263,-841.3530982953712,5798.32065479408,-73.83,198.32,363.68,-201.23,193.36,350.42,-13.923297196021215,639.4731939479352,471.68081353524923,-5.28,191.01,535.74,-213.66,185.61,481.39,-96.16862907471253,603.8620224956153,621.1743909473317,-176.810000818126,195.27000003446815,453.94000185329315,-133.33688416173464,579.7205716112426,564.3952275144626,-44.515167340411345,654.834105932466,554.8628170343001,-45.414016587730465,706.8176130716631,555.8551620274807,-44.964591964070905,680.8258595020645,555.3589895308903,-44.7571746510217,668.830211282026,555.129997258029,-43.22051022540565,579.959684463638,553.4334933631801,-46.29383907663775,757.7007381004139,556.8265011528779,-44.83884597449828,673.5535415175187,307.6266764240624
